contributors_enabled,created_at,default_profile,default_profile_image,description,entities,favourites_count,follow_request_sent,followers_count,following,friends_count,geo_enabled,has_extended_profile,id,id_str,is_translation_enabled,is_translator,lang,listed_count,location,name,notifications,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_banner_url,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,protected,screen_name,statuses_count,time_zone,translator_type,url,utc_offset,verified,knownBot
False,Thu May 28 20:14:26 +0000 2009,False,False,"misplaced southern ag economist, quant, stochastic modeler, and cocktail party host. Avid user of Python, R, AWS and colorful metaphors. (y’all/y’all’s)",{'urls': []},5671,False,5503,False,4058,True,False,43186378,43186378,False,False,en,422,"Jersey City, NJ",JD Long,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,https://pbs.twimg.com/profile_banners/43186378/1500894738,http://pbs.twimg.com/profile_images/957631888557998080/8ofyRfqP_normal.jpg,https://pbs.twimg.com/profile_images/957631888557998080/8ofyRfqP_normal.jpg,009999,EEEEEE,EFEFEF,333333,True,False,CMastication,31346,Eastern Time (US & Canada),none,,-14400,False,0
False,Sun May 31 19:08:32 +0000 2009,False,False,"Writer, designer, teacher. 3M more votes than him. He didn't win—hatred, racism, sexism, ignorance, greed, fear, treason won: #Protest #Resist #Educate",{'urls': []},13766,False,2929,False,3952,True,False,43736337,43736337,False,False,en,151,Atlanta and Decatur,Mary Zimnik,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,https://pbs.twimg.com/profile_banners/43736337/1483822405,http://pbs.twimg.com/profile_images/3476978437/3976035cd90bdca132238955bc1ab7f1_normal.jpeg,https://pbs.twimg.com/profile_images/3476978437/3976035cd90bdca132238955bc1ab7f1_normal.jpeg,F44776,181A1E,252429,666666,True,False,maryzimnik,18456,Eastern Time (US & Canada),none,https://t.co/vzJdPUBruH,-14400,False,0
False,Wed Jun 03 13:28:10 +0000 2009,True,False,Christian Pastor / Veteran Police Officer.  TRUMP is my President #BackTheBlue #USAfirst #MAGA #CCOT,{'urls': []},2384,False,12827,False,12891,True,False,44357820,44357820,False,False,en,8,"Detroit, MI",RevRB 🇺🇸,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/44357820/1519283297,http://pbs.twimg.com/profile_images/966570317668847616/dHAZUk6a_normal.jpg,https://pbs.twimg.com/profile_images/966570317668847616/dHAZUk6a_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,RBucciarelli,561,,none,,,False,0
False,Sun Jun 07 20:55:44 +0000 2009,True,False,,{'urls': []},1676,False,0,False,130,False,False,45421555,45421555,False,False,en,0,,Justin,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/378800000838988850/746b049562eceb81a7281918a7ff9cc4_normal.jpeg,https://pbs.twimg.com/profile_images/378800000838988850/746b049562eceb81a7281918a7ff9cc4_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,justinlamour,44,Eastern Time (US & Canada),none,,-14400,False,0
False,Sun Jun 14 23:03:17 +0000 2009,False,False,Seattle Times transportation writer. Coho image by artist Thom Glace.,{'urls': []},13694,False,5682,False,2448,True,False,47199132,47199132,False,False,en,372,Seattle,Michael C. Lindblom,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,https://pbs.twimg.com/profile_banners/47199132/1520619466,http://pbs.twimg.com/profile_images/902570986888822785/nIK-lZ_K_normal.jpg,https://pbs.twimg.com/profile_images/902570986888822785/nIK-lZ_K_normal.jpg,009999,EEEEEE,EFEFEF,333333,True,False,MikeLindblom,26454,Pacific Time (US & Canada),none,https://t.co/mCSGwlgVMe,-25200,True,0
False,Sun Jun 21 07:45:32 +0000 2009,True,False,,{'urls': []},0,False,187,False,1560,False,False,49264236,49264236,False,False,en,0,,sean percival,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/278421921/39_normal.jpeg,https://pbs.twimg.com/profile_images/278421921/39_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,seanperciv86428,3,,none,,,False,1
False,Sun Jun 21 20:50:02 +0000 2009,False,False,"Equal parts Frog, Toad, Toad of Toad Hall, and Michigan J. Frog. I also enjoy writing, but I truly feel I was born to be accountant.",{'urls': []},845,False,104,False,219,True,False,49423492,49423492,False,False,en,6,Minnesota..Georgia..Milwaukee?,Daniel Stock,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,https://pbs.twimg.com/profile_banners/49423492/1466037858,http://pbs.twimg.com/profile_images/1149315098/dls_normal.jpg,https://pbs.twimg.com/profile_images/1149315098/dls_normal.jpg,FA743E,000000,000000,000000,False,False,DanielLouden,1831,Central Time (US & Canada),none,,-18000,False,0
False,Wed Jun 24 03:51:04 +0000 2009,False,False,Palestrante motivacional pela Cia #UniversoCasuo / Ator e Artista Plástico / Phone +55 11 99943 9594 #UniversoCasuo #MarcosCasuo #CircoUC,{'urls': []},2909,False,88448,False,4381,True,True,50205828,50205828,False,False,pt,77,"São Paulo, SP, Brasil",Marcos Casuo,False,3F2B5E,http://pbs.twimg.com/profile_background_images/744410159/6018ef9ba9d7bd77a61963a873d837a0.jpeg,https://pbs.twimg.com/profile_background_images/744410159/6018ef9ba9d7bd77a61963a873d837a0.jpeg,True,https://pbs.twimg.com/profile_banners/50205828/1470085442,http://pbs.twimg.com/profile_images/760219447810547712/e4NOMPp8_normal.jpg,https://pbs.twimg.com/profile_images/760219447810547712/e4NOMPp8_normal.jpg,981CEB,000000,080606,D1C70C,False,False,MarcosCasuo,12495,Brasilia,none,https://t.co/aLnwGJPF42,-10800,False,1
False,Fri Jun 26 02:20:21 +0000 2009,False,False,"TWEET ME IF YOU LIKE; CAUSE I LIKE.
(info, comments, complaints and random thoughts from a random brain) 

Tweets 👍🏻? BTC: 1BpUQqVK7ACAZGnPquD1VDqWRukR7aQqnC",{'urls': []},3603,False,1476,False,711,False,False,50881405,50881405,False,False,en,100,,Earl,False,D4D4D4,http://pbs.twimg.com/profile_background_images/286161740/it1.gif,https://pbs.twimg.com/profile_background_images/286161740/it1.gif,True,https://pbs.twimg.com/profile_banners/50881405/1486995635,http://pbs.twimg.com/profile_images/983063427240296449/UoeJPKtZ_normal.jpg,https://pbs.twimg.com/profile_images/983063427240296449/UoeJPKtZ_normal.jpg,8C8C8C,B01E1E,B01E1E,000000,True,False,charliemassie,83275,Eastern Time (US & Canada),none,,-14400,False,0
False,Mon Jun 29 00:15:42 +0000 2009,False,False,"Labor Movement Researcher, Activist, Campaigner, Organizer, Educator & Writer. Also Socialist.🌹 https://t.co/4FleMAZYkO","{'urls': [{'url': 'https://t.co/4FleMAZYkO', 'indices': [96, 119], 'expanded_url': 'http://medium.com/@ericdirnbach', 'display_url': 'medium.com/@ericdirnbach'}]}",4429,False,1154,False,1966,False,False,51892878,51892878,False,False,en,59,"New York, NY",Eric Dirnbach,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/51892878/1518983339,http://pbs.twimg.com/profile_images/568145812983541760/ctJOwo4u_normal.jpeg,https://pbs.twimg.com/profile_images/568145812983541760/ctJOwo4u_normal.jpeg,9266CC,000000,000000,000000,False,False,EricDirnbach,3022,Eastern Time (US & Canada),none,,-14400,False,0
False,Mon Jul 20 20:40:07 +0000 2009,False,False,"sarcastic artist working in media & living in the South 🎨💀🌎 she/her
https://t.co/MjdF7JfMS1 - me
https://t.co/pNs66zwynu - foster kittens","{'urls': [{'url': 'https://t.co/MjdF7JfMS1', 'indices': [68, 91], 'expanded_url': 'http://paypal.me/anomalyalice', 'display_url': 'paypal.me/anomalyalice'}, {'url': 'https://t.co/pNs66zwynu', 'indices': [97, 120], 'expanded_url': 'http://a.co/3NwS0vT', 'display_url': 'a.co/3NwS0vT'}]}",122495,False,444,False,1034,False,False,58583837,58583837,False,False,en,2,,anomaly alice,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,https://pbs.twimg.com/profile_banners/58583837/1448981752,http://pbs.twimg.com/profile_images/796735034900250624/zNTXiWmW_normal.jpg,https://pbs.twimg.com/profile_images/796735034900250624/zNTXiWmW_normal.jpg,7B2952,000000,000000,000000,False,False,anomalyalice,31665,Pacific Time (US & Canada),none,,-25200,False,0
False,Wed Jul 22 10:51:45 +0000 2009,False,False,"Leadership Coach, Adviser, Volunteer, Consultant, Project Management & Careers | Connector of People | Occasional #PoCchat host | One day I'll write a book!",{'urls': []},1436,False,6697,False,7087,False,True,59095319,59095319,False,False,en,641,United Kingdom,Paul Slater,False,709397,http://pbs.twimg.com/profile_background_images/494772551290081281/iOHFTKNE.jpeg,https://pbs.twimg.com/profile_background_images/494772551290081281/iOHFTKNE.jpeg,False,https://pbs.twimg.com/profile_banners/59095319/1521557100,http://pbs.twimg.com/profile_images/977914726532505601/pyEiOKOv_normal.jpg,https://pbs.twimg.com/profile_images/977914726532505601/pyEiOKOv_normal.jpg,3144C2,FFFFFF,A0C5C7,333333,True,False,Mushcado,21125,London,none,https://t.co/ojKkndhw48,3600,False,0
False,Fri Jul 24 14:06:20 +0000 2009,False,False,"German specialist on Russia, media, public diplomacy. Head of Dept for Russia, Ukraine and Turkey at Germany's int'l broadcaster DW. Views my own.",{'urls': []},738,False,2837,False,2022,False,False,59790649,59790649,False,False,de,154,"Bonn, Germany",Ingo Mannteufel,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,https://pbs.twimg.com/profile_banners/59790649/1489264268,http://pbs.twimg.com/profile_images/479648494894858241/GvPoNDbo_normal.jpeg,https://pbs.twimg.com/profile_images/479648494894858241/GvPoNDbo_normal.jpeg,0084B4,A8C7F7,C0DFEC,333333,True,False,mannteufel,2749,Berlin,none,https://t.co/LprJzomahE,7200,True,0
False,Sat Jul 25 08:59:22 +0000 2009,False,False,"Pobre pero honrado.
Un tipo tradicional.",{'urls': []},9865,False,156,False,435,False,True,60019512,60019512,False,False,es,1,"San Joaquin, Santiago",Hermes Uribe,False,48AB96,http://pbs.twimg.com/profile_background_images/696165491/74aa8e0737b7fc1b17ab0d81a2a855b2.png,https://pbs.twimg.com/profile_background_images/696165491/74aa8e0737b7fc1b17ab0d81a2a855b2.png,True,https://pbs.twimg.com/profile_banners/60019512/1383961168,http://pbs.twimg.com/profile_images/962101755210289158/Whm4eFKw_normal.jpg,https://pbs.twimg.com/profile_images/962101755210289158/Whm4eFKw_normal.jpg,000000,86CDBD,61B8CB,B9E7DA,True,False,hermesuribe,636,Santiago,regular,https://t.co/fEcmDUmpBt,-10800,False,0
False,Tue Aug 11 11:19:35 +0000 2009,True,False,,{'urls': []},0,False,115,False,1351,False,False,64687481,64687481,False,False,en,0,,Fake Taylor S,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/358408553/12_normal.jpeg,https://pbs.twimg.com/profile_images/358408553/12_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,TaylorSFak444,2,,none,,,False,1
False,Thu Aug 13 23:05:01 +0000 2009,False,False,"technology hugger, cinematic bookreader, comedic audiophile, respectable nobody. member of the @galacticnetcast with the @elsenerds",{'urls': []},20,False,97,False,717,False,False,65495011,65495011,False,False,en,4,,beatmaster,False,C0DEED,http://pbs.twimg.com/profile_background_images/301705513/twitterwall.gif,https://pbs.twimg.com/profile_background_images/301705513/twitterwall.gif,False,https://pbs.twimg.com/profile_banners/65495011/1508657026,http://pbs.twimg.com/profile_images/983793343485349891/90XswPyt_normal.jpg,https://pbs.twimg.com/profile_images/983793343485349891/90XswPyt_normal.jpg,DB8383,C0DEED,DDEEF6,333333,True,False,beatmaster80,34,Bern,none,,7200,False,0
False,Sat Aug 15 03:08:18 +0000 2009,False,False,cruise n' bruise,{'urls': []},16794,False,477,False,709,False,False,65810061,65810061,False,False,en,2,New Haven,king rat 🌹,False,C0DEED,http://pbs.twimg.com/profile_background_images/375410651/bob_dylan1.jpg,https://pbs.twimg.com/profile_background_images/375410651/bob_dylan1.jpg,True,https://pbs.twimg.com/profile_banners/65810061/1497557875,http://pbs.twimg.com/profile_images/935658867492622336/jqSDVz8S_normal.jpg,https://pbs.twimg.com/profile_images/935658867492622336/jqSDVz8S_normal.jpg,ABB8C2,C0DEED,DDEEF6,333333,True,False,alexeags,6091,Quito,none,,-18000,False,0
False,Sun Aug 16 11:15:25 +0000 2009,True,False,"An American between Japan and America.  Very much a progressive.  (Progressive, not PC.)  Retweets mean to share.",{'urls': []},6255,False,579,False,1088,False,False,66099035,66099035,False,False,en,12,"Chiba-ken, Japan",Rick Gundlach,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,,http://pbs.twimg.com/profile_images/596973226/cropped-july-3-tokyo-walk-to-tenno-gardens-sumida-walk-043_normal.jpg,https://pbs.twimg.com/profile_images/596973226/cropped-july-3-tokyo-walk-to-tenno-gardens-sumida-walk-043_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,Hoofin,4906,Eastern Time (US & Canada),none,http://t.co/1sIUKRTG7j,-14400,False,0
False,Tue Aug 25 10:42:02 +0000 2009,False,False,Journalist | Ur-Berliner | Redakteur @Tagesspiegel und Leitung #SocialMedia | Sprachkritik @Floskelwolke | Kolumnist @Journ_Online | Buchautor @PIPERverlag,{'urls': []},178,False,3281,False,580,False,True,68662384,68662384,True,True,de,194,"Berlin, Deutschland",Sebastian Pertsch,False,F0F3F5,http://pbs.twimg.com/profile_background_images/444831754923167744/U4RJm0O6.png,https://pbs.twimg.com/profile_background_images/444831754923167744/U4RJm0O6.png,False,https://pbs.twimg.com/profile_banners/68662384/1513784297,http://pbs.twimg.com/profile_images/959570658677096451/IKy3-dwd_normal.jpg,https://pbs.twimg.com/profile_images/959570658677096451/IKy3-dwd_normal.jpg,000000,FFFFFF,CCDDE7,000000,False,False,Pertsch,25160,Bern,badged,https://t.co/jYIzkgZraT,7200,True,0
False,Wed Aug 26 11:37:30 +0000 2009,False,False,Joseph McCarthy claimed there were large numbers of Communists and Soviet spies and sympathizers inside the United States federal government and elsewhere.,{'urls': []},2882,False,13991,False,142,False,False,68956490,68956490,False,False,en,1176,Wisconsin,Robot J. McCarthy,False,000000,http://pbs.twimg.com/profile_background_images/32132396/emo.jpg,https://pbs.twimg.com/profile_background_images/32132396/emo.jpg,False,https://pbs.twimg.com/profile_banners/68956490/1397719213,http://pbs.twimg.com/profile_images/382754962/mccarthy_normal.jpg,https://pbs.twimg.com/profile_images/382754962/mccarthy_normal.jpg,7C009E,FFFFFF,A199A3,000000,True,False,RedScareBot,2497534,Eastern Time (US & Canada),none,http://t.co/PiQZ8cvNsS,-14400,False,1
False,Wed Aug 26 14:55:57 +0000 2009,False,False,Ciudadana de la República.,{'urls': []},13582,False,11541,False,4045,False,True,69002392,69002392,False,False,es,14,"Caracas, Venezuela",Carolina Gómez-Ávila,False,FFFFFF,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,https://pbs.twimg.com/profile_banners/69002392/1501547456,http://pbs.twimg.com/profile_images/815261380613963776/hAOcll5R_normal.jpg,https://pbs.twimg.com/profile_images/815261380613963776/hAOcll5R_normal.jpg,ABB8C2,FFFFFF,252429,666666,True,False,cgomezavila,109271,Caracas,none,https://t.co/Fx5tvchdgs,-14400,True,0
False,Wed Sep 30 05:31:28 +0000 2009,True,False,American citizen,{'urls': []},2631,False,1430664,False,4975,True,False,78523300,78523300,False,False,en,6878,,James Woods,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/78523300/1515893101,http://pbs.twimg.com/profile_images/796482667340382211/CoV8077b_normal.jpg,https://pbs.twimg.com/profile_images/796482667340382211/CoV8077b_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,RealJamesWoods,21106,Eastern Time (US & Canada),none,,-14400,True,0
False,Mon Oct 05 22:51:43 +0000 2009,False,False,,{'urls': []},109,False,17426,False,1679,True,False,80147772,80147772,False,False,en,235,"Florida, USA",Alberto,False,000000,http://pbs.twimg.com/profile_background_images/840501682/242a6a90fcee31c619e52c5baf4974aa.jpeg,https://pbs.twimg.com/profile_background_images/840501682/242a6a90fcee31c619e52c5baf4974aa.jpeg,True,https://pbs.twimg.com/profile_banners/80147772/1487350621,http://pbs.twimg.com/profile_images/378800000075942193/bdd4b0035787b2ccfcc92ce66c3bcb12_normal.jpeg,https://pbs.twimg.com/profile_images/378800000075942193/bdd4b0035787b2ccfcc92ce66c3bcb12_normal.jpeg,0084B4,FFFFFF,DDEEF6,333333,True,False,acamardiel,9657,Hawaii,none,https://t.co/CO4cTfupCZ,-36000,False,0
False,Thu Oct 22 17:49:36 +0000 2009,False,False,"The most interesting people I know still don't know what they want 2do! Am nice, speak geek/CyberSecurity. Swimmer/triathlete! Views probably my own. 🤣",{'urls': []},9461,False,855,False,989,False,False,84380403,84380403,False,False,en-gb,59,"Preston, Lancs, England, Europe, The World👍🏻",Colette Weston,False,C0DEED,http://pbs.twimg.com/profile_background_images/87797994/Nel_Whatmore_-_Soft_and_Sweet.jpg,https://pbs.twimg.com/profile_background_images/87797994/Nel_Whatmore_-_Soft_and_Sweet.jpg,True,https://pbs.twimg.com/profile_banners/84380403/1515404939,http://pbs.twimg.com/profile_images/2965853469/cf9f7cd543e4453dd4aba6147dea93ae_normal.jpeg,https://pbs.twimg.com/profile_images/2965853469/cf9f7cd543e4453dd4aba6147dea93ae_normal.jpeg,001BB3,C0DEED,DDEEF6,333333,True,False,ColetteWeston,33460,London,none,https://t.co/MwhWt8UXGA,3600,False,0
False,Fri Oct 23 18:39:35 +0000 2009,False,False,,{'urls': []},122,False,34,False,187,False,False,84658054,84658054,False,False,en,1,,ⓜⓧペンギン  ー。ー,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,,http://pbs.twimg.com/profile_images/489890937/arturo_tweet_normal.png,https://pbs.twimg.com/profile_images/489890937/arturo_tweet_normal.png,1F98C7,C6E2EE,DAECF4,663B12,True,False,mxpengin,310,Central Time (US & Canada),none,,-18000,False,0
False,Fri Oct 30 20:38:19 +0000 2009,False,False,"The first, established November 2009 & entirely unofficial. Copyright details here: http://t.co/q8UCMopfd5, but still apparently imitated everywhere.","{'urls': [{'url': 'http://t.co/q8UCMopfd5', 'indices': [84, 106], 'expanded_url': 'http://tinyurl.com/ylqbey3', 'display_url': 'tinyurl.com/ylqbey3'}]}",0,False,485490,False,0,False,False,86391789,86391789,False,False,en,4625,Up a tower.,Big Ben,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,,http://pbs.twimg.com/profile_images/947632586393899014/tVQq8GNv_normal.jpg,https://pbs.twimg.com/profile_images/947632586393899014/tVQq8GNv_normal.jpg,0099B9,5ED4DC,95E8EC,3C3940,True,False,big_ben_clock,71867,London,none,,3600,False,1
False,Thu Nov 19 17:11:20 +0000 2009,False,False,#Christian #MAGA🇺🇸🕎✡🇮🇱❤️🌐🗺️Loves GOD & People. Plunder Hell to populate Heaven! John 3:16; Romans 10:9; John 14:6; #covfefe 🏆🦅#OneNationUnderGOD❣In GOD's hands!,{'urls': []},29665,False,52611,False,28319,False,False,91145627,91145627,False,False,en,119,,#OneNationUnderGOD,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/91145627/1479677884,http://pbs.twimg.com/profile_images/817268254536151040/5ouDFHt1_normal.jpg,https://pbs.twimg.com/profile_images/817268254536151040/5ouDFHt1_normal.jpg,1B95E0,000000,000000,000000,False,False,peplamb,85142,Eastern Time (US & Canada),none,,-14400,False,1
False,Tue Dec 01 08:05:46 +0000 2009,False,False,"Ebertarian, Feminist, Polymath, Dilettante, Video Essayist and Critic. Writer for @MovieMezzanine",{'urls': []},62040,False,2264,False,483,True,False,93816184,93816184,False,False,en,224,Australia,Michael Mirasol,False,131516,http://pbs.twimg.com/profile_background_images/57062738/monolith-sun.jpg,https://pbs.twimg.com/profile_background_images/57062738/monolith-sun.jpg,False,https://pbs.twimg.com/profile_banners/93816184/1496464159,http://pbs.twimg.com/profile_images/977943904187138048/k2g-xuuh_normal.jpg,https://pbs.twimg.com/profile_images/977943904187138048/k2g-xuuh_normal.jpg,1B95E0,EEEEEE,EFEFEF,333333,True,False,flipcritic,160209,Perth,none,https://t.co/E1vEvxgrtD,28800,False,0
False,Wed Dec 02 00:48:30 +0000 2009,False,False,É problema!,{'urls': []},2047,False,525,False,1964,True,False,93984082,93984082,False,False,pt,3,Belo Horizonte,Eduardo P. A. Júnior,False,C0DEED,http://pbs.twimg.com/profile_background_images/464218758/img101.jpg,https://pbs.twimg.com/profile_background_images/464218758/img101.jpg,True,https://pbs.twimg.com/profile_banners/93984082/1435443168,http://pbs.twimg.com/profile_images/876282464175575042/hTCcaqD7_normal.jpg,https://pbs.twimg.com/profile_images/876282464175575042/hTCcaqD7_normal.jpg,0084B4,C0DEED,DDEEF6,333333,False,False,EPAJr,8743,Brasilia,none,,-10800,False,0
False,Wed Dec 09 01:32:19 +0000 2009,False,False,Private equity consultant @EY_Parthenon. Former globetrotting engineer/poker player. Passionate about emerging technologies.,{'urls': []},463,False,165,False,160,True,False,95546707,95546707,False,False,en,18,"San Francisco, CA",Nathan Guo,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/95546707/1425938783,http://pbs.twimg.com/profile_images/378800000641120480/962f1bce9d066ea7f6d846b9f7485e13_normal.jpeg,https://pbs.twimg.com/profile_images/378800000641120480/962f1bce9d066ea7f6d846b9f7485e13_normal.jpeg,0084B4,C0DEED,DDEEF6,333333,False,False,Nathan_YG,1635,Eastern Time (US & Canada),none,https://t.co/Io25XBxO7M,-14400,False,0
False,Fri Dec 11 06:11:59 +0000 2009,False,False,"I'm a Kid from Creelman, Saskatchewan. Owner of Plain View Media. Storyteller, animator, designer, improviser, goaltender, farm kid. Life is Good.",{'urls': []},487,False,1159,False,398,True,False,96070717,96070717,False,False,en,45,"Regina, Saskatchewan",David J. Carnegie,False,FFFFCC,http://pbs.twimg.com/profile_background_images/669645109/35510580503b99a8139eb1fd6acf85ed.png,https://pbs.twimg.com/profile_background_images/669645109/35510580503b99a8139eb1fd6acf85ed.png,False,https://pbs.twimg.com/profile_banners/96070717/1398236378,http://pbs.twimg.com/profile_images/608524941487529984/h5GCcYG-_normal.jpg,https://pbs.twimg.com/profile_images/608524941487529984/h5GCcYG-_normal.jpg,663300,000000,70BD2C,006600,True,False,CreelmanKid,16135,Saskatchewan,none,https://t.co/3nHqDHCi8A,-21600,False,0
False,Sat Dec 12 22:53:04 +0000 2009,False,False,O scrivi Italia o scrivi libertà. Due termini distanti come la Costituzione formale e quella materiale!,{'urls': []},1728,False,388,False,674,True,True,96435556,96435556,False,False,it,6,"Roma, Lazio",Mariano,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,https://pbs.twimg.com/profile_banners/96435556/1355679393,http://pbs.twimg.com/profile_images/3114299697/f73cd7211520f13e8121d4ccd5db2481_normal.jpeg,https://pbs.twimg.com/profile_images/3114299697/f73cd7211520f13e8121d4ccd5db2481_normal.jpeg,FF3300,86A4A6,A0C5C7,333333,True,False,Marianocrt,48933,Rome,none,,7200,False,1
False,Mon Dec 14 14:01:49 +0000 2009,True,False,Drinker of coffee and player of games. Now also publishing them at https://t.co/8Y6vSOLzqq.,"{'urls': [{'url': 'https://t.co/8Y6vSOLzqq', 'indices': [67, 90], 'expanded_url': 'http://pelgranepress.com', 'display_url': 'pelgranepress.com'}]}",1785,False,1151,False,625,True,False,96766049,96766049,False,False,en,41,"West Cork, Ireland",Cat Tobin,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/96766049/1496964631,http://pbs.twimg.com/profile_images/783109664594620417/crPPNVbi_normal.jpg,https://pbs.twimg.com/profile_images/783109664594620417/crPPNVbi_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,CatTHM,1814,Dublin,none,https://t.co/BgFtjCD2q9,3600,False,0
False,Thu Dec 17 19:09:40 +0000 2009,False,False,PhD student at https://t.co/hxv3UDAO1j,"{'urls': [{'url': 'https://t.co/hxv3UDAO1j', 'indices': [15, 38], 'expanded_url': 'http://immunogenomics.hms.harvard.edu', 'display_url': 'immunogenomics.hms.harvard.edu'}]}",1076,False,457,False,824,False,False,97505313,97505313,False,False,en,21,Boston,Kamil Slowikowski,False,C6E2EE,http://pbs.twimg.com/profile_background_images/378800000081216549/5f70d96fb04c4512c07e586e89d30c14.png,https://pbs.twimg.com/profile_background_images/378800000081216549/5f70d96fb04c4512c07e586e89d30c14.png,True,https://pbs.twimg.com/profile_banners/97505313/1522072558,http://pbs.twimg.com/profile_images/982340246359588869/biUjg82l_normal.jpg,https://pbs.twimg.com/profile_images/982340246359588869/biUjg82l_normal.jpg,1B95E0,FFFFFF,DAECF4,663B12,False,False,slowkow,422,Central Time (US & Canada),none,https://t.co/4PNM596uYT,-18000,False,0
False,Fri Dec 18 16:20:04 +0000 2009,False,False,Where there's life there's hope #Resist A hour after breakfast my 3 cats & their dog companion gather around me like hobbits pondering the joys of 2nd breakfast,{'urls': []},49092,False,7943,False,8655,True,True,97699126,97699126,False,False,en,43,"Tucson, AZ",I come from a land Asunder.,False,000000,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,https://pbs.twimg.com/profile_banners/97699126/1521437506,http://pbs.twimg.com/profile_images/979904674647105536/zvQ-jora_normal.jpg,https://pbs.twimg.com/profile_images/979904674647105536/zvQ-jora_normal.jpg,981CEB,000000,000000,000000,False,False,Thedude67111,95698,Pacific Time (US & Canada),none,,-25200,False,0
False,Mon Dec 21 21:21:26 +0000 2009,False,False,"Community Manager, Socializer & Workaholic ´Man merkt nie, was schon getan wurde, man sieht immer nur, was noch zu tun bleibt.´ (Marie Curie)",{'urls': []},5654,False,5412,False,4790,True,True,98473573,98473573,False,False,de,473,Munich,Sascha Tams,False,D4D3AF,http://pbs.twimg.com/profile_background_images/815578693/94f0c7bbc562ff7e0abf9798c8cb358a.jpeg,https://pbs.twimg.com/profile_background_images/815578693/94f0c7bbc562ff7e0abf9798c8cb358a.jpeg,False,https://pbs.twimg.com/profile_banners/98473573/1478526856,http://pbs.twimg.com/profile_images/795624838262095872/GJrNLb8f_normal.jpg,https://pbs.twimg.com/profile_images/795624838262095872/GJrNLb8f_normal.jpg,4A913C,FFFFFF,EFEFEF,333333,False,False,TamsSascha,3041,Bern,none,https://t.co/VJijDhK7fP,7200,False,0
